run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	sim:targetedNonEM	sim:targetedRLDscntFctr	sim:targetedRLMainFctr	sim:targetedRLOppFctr	critic:posRewardBias	critic:angv_bias	critic:clear_flips	critic:total_gain
4435	0.02	-0.02	1	0.5	1.0	0.8	2.8	1.0	False	3.0
4436	0.02	-0.02	1	0.5	1.0	0.8	2.8	1.0	False	3.5
4437	0.02	-0.02	1	0.5	1.0	0.8	2.8	1.0	True	2.5
4438	0.02	-0.02	1	0.5	1.0	0.8	2.8	1.0	True	3.0
4439	0.02	-0.02	1	0.5	1.0	0.8	2.8	1.0	True	3.5
4440	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.7	False	2.5
4441	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.7	False	3.0
4442	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.7	False	3.5
4443	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.7	True	2.5
4444	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.7	True	3.0
4445	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.7	True	3.5
4446	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.8	False	2.5
4447	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.8	False	3.0
4448	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.8	False	3.5
4449	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.8	True	2.5
4450	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.8	True	3.0
4451	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.8	True	3.5
4452	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.9	False	2.5
4453	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.9	False	3.0
4454	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.9	False	3.5
4455	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.9	True	2.5
4456	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.9	True	3.0
4457	0.02	-0.02	1	0.5	1.0	0.8	3.0	0.9	True	3.5
4458	0.02	-0.02	1	0.5	1.0	0.8	3.0	1.0	False	2.5
4459	0.02	-0.02	1	0.5	1.0	0.8	3.0	1.0	False	3.0
4460	0.02	-0.02	1	0.5	1.0	0.8	3.0	1.0	False	3.5
4461	0.02	-0.02	1	0.5	1.0	0.8	3.0	1.0	True	2.5
4462	0.02	-0.02	1	0.5	1.0	0.8	3.0	1.0	True	3.0
4463	0.02	-0.02	1	0.5	1.0	0.8	3.0	1.0	True	3.5
4464	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.7	False	2.5
4465	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.7	False	3.0
4466	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.7	False	3.5
4467	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.7	True	2.5
4468	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.7	True	3.0
4469	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.7	True	3.5
4470	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.8	False	2.5
4471	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.8	False	3.0
4472	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.8	False	3.5
4473	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.8	True	2.5
4474	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.8	True	3.0
4475	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.8	True	3.5
4476	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.9	False	2.5
4477	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.9	False	3.0
4478	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.9	False	3.5
4479	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.9	True	2.5
4480	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.9	True	3.0
4481	0.02	-0.02	1	0.5	1.0	0.9	2.5	0.9	True	3.5
4482	0.02	-0.02	1	0.5	1.0	0.9	2.5	1.0	False	2.5
4483	0.02	-0.02	1	0.5	1.0	0.9	2.5	1.0	False	3.0
4484	0.02	-0.02	1	0.5	1.0	0.9	2.5	1.0	False	3.5
4485	0.02	-0.02	1	0.5	1.0	0.9	2.5	1.0	True	2.5
4486	0.02	-0.02	1	0.5	1.0	0.9	2.5	1.0	True	3.0
4487	0.02	-0.02	1	0.5	1.0	0.9	2.5	1.0	True	3.5
4488	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.7	False	2.5
4489	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.7	False	3.0
4490	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.7	False	3.5
4491	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.7	True	2.5
4492	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.7	True	3.0
4493	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.7	True	3.5
4494	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.8	False	2.5
4495	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.8	False	3.0
4496	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.8	False	3.5
4497	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.8	True	2.5
4498	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.8	True	3.0
4499	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.8	True	3.5
4500	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.9	False	2.5
4501	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.9	False	3.0
4502	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.9	False	3.5
4503	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.9	True	2.5
4504	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.9	True	3.0
4505	0.02	-0.02	1	0.5	1.0	0.9	2.8	0.9	True	3.5
4506	0.02	-0.02	1	0.5	1.0	0.9	2.8	1.0	False	2.5
4507	0.02	-0.02	1	0.5	1.0	0.9	2.8	1.0	False	3.0
4508	0.02	-0.02	1	0.5	1.0	0.9	2.8	1.0	False	3.5
4509	0.02	-0.02	1	0.5	1.0	0.9	2.8	1.0	True	2.5
4510	0.02	-0.02	1	0.5	1.0	0.9	2.8	1.0	True	3.0
4511	0.02	-0.02	1	0.5	1.0	0.9	2.8	1.0	True	3.5
4512	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.7	False	2.5
4513	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.7	False	3.0
4514	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.7	False	3.5
4515	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.7	True	2.5
4516	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.7	True	3.0
4517	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.7	True	3.5
4518	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.8	False	2.5
4519	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.8	False	3.0
4520	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.8	False	3.5
4521	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.8	True	2.5
4522	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.8	True	3.0
4523	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.8	True	3.5
4524	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.9	False	2.5
4525	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.9	False	3.0
4526	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.9	False	3.5
4527	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.9	True	2.5
4528	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.9	True	3.0
4529	0.02	-0.02	1	0.5	1.0	0.9	3.0	0.9	True	3.5
4530	0.02	-0.02	1	0.5	1.0	0.9	3.0	1.0	False	2.5
4531	0.02	-0.02	1	0.5	1.0	0.9	3.0	1.0	False	3.0
4532	0.02	-0.02	1	0.5	1.0	0.9	3.0	1.0	False	3.5
4533	0.02	-0.02	1	0.5	1.0	0.9	3.0	1.0	True	2.5
4534	0.02	-0.02	1	0.5	1.0	0.9	3.0	1.0	True	3.0
4535	0.02	-0.02	1	0.5	1.0	0.9	3.0	1.0	True	3.5
4536	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.7	False	2.5
4537	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.7	False	3.0
4538	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.7	False	3.5
4539	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.7	True	2.5
4540	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.7	True	3.0
4541	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.7	True	3.5
4542	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.8	False	2.5
4543	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.8	False	3.0
4544	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.8	False	3.5
4545	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.8	True	2.5
4546	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.8	True	3.0
4547	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.8	True	3.5
4548	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.9	False	2.5
4549	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.9	False	3.0
4550	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.9	False	3.5
4551	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.9	True	2.5
4552	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.9	True	3.0
4553	0.02	-0.02	1	0.8	0.5	0.5	2.5	0.9	True	3.5
4554	0.02	-0.02	1	0.8	0.5	0.5	2.5	1.0	False	2.5
4555	0.02	-0.02	1	0.8	0.5	0.5	2.5	1.0	False	3.0
4556	0.02	-0.02	1	0.8	0.5	0.5	2.5	1.0	False	3.5
4557	0.02	-0.02	1	0.8	0.5	0.5	2.5	1.0	True	2.5
4558	0.02	-0.02	1	0.8	0.5	0.5	2.5	1.0	True	3.0
4559	0.02	-0.02	1	0.8	0.5	0.5	2.5	1.0	True	3.5
4560	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.7	False	2.5
4561	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.7	False	3.0
4562	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.7	False	3.5
4563	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.7	True	2.5
4564	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.7	True	3.0
4565	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.7	True	3.5
4566	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.8	False	2.5
4567	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.8	False	3.0
4568	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.8	False	3.5
4569	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.8	True	2.5
4570	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.8	True	3.0
4571	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.8	True	3.5
4572	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.9	False	2.5
4573	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.9	False	3.0
4574	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.9	False	3.5
4575	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.9	True	2.5
4576	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.9	True	3.0
4577	0.02	-0.02	1	0.8	0.5	0.5	2.8	0.9	True	3.5
4578	0.02	-0.02	1	0.8	0.5	0.5	2.8	1.0	False	2.5
4579	0.02	-0.02	1	0.8	0.5	0.5	2.8	1.0	False	3.0
4580	0.02	-0.02	1	0.8	0.5	0.5	2.8	1.0	False	3.5
4581	0.02	-0.02	1	0.8	0.5	0.5	2.8	1.0	True	2.5
4582	0.02	-0.02	1	0.8	0.5	0.5	2.8	1.0	True	3.0
4583	0.02	-0.02	1	0.8	0.5	0.5	2.8	1.0	True	3.5
4584	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.7	False	2.5
4585	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.7	False	3.0
4586	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.7	False	3.5
4587	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.7	True	2.5
4588	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.7	True	3.0
4589	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.7	True	3.5
4590	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.8	False	2.5
4591	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.8	False	3.0
4592	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.8	False	3.5
4593	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.8	True	2.5
4594	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.8	True	3.0
4595	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.8	True	3.5
4596	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.9	False	2.5
4597	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.9	False	3.0
4598	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.9	False	3.5
4599	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.9	True	2.5
4600	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.9	True	3.0
4601	0.02	-0.02	1	0.8	0.5	0.5	3.0	0.9	True	3.5
4602	0.02	-0.02	1	0.8	0.5	0.5	3.0	1.0	False	2.5
4603	0.02	-0.02	1	0.8	0.5	0.5	3.0	1.0	False	3.0
4604	0.02	-0.02	1	0.8	0.5	0.5	3.0	1.0	False	3.5
4605	0.02	-0.02	1	0.8	0.5	0.5	3.0	1.0	True	2.5
4606	0.02	-0.02	1	0.8	0.5	0.5	3.0	1.0	True	3.0
4607	0.02	-0.02	1	0.8	0.5	0.5	3.0	1.0	True	3.5
4608	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.7	False	2.5
4609	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.7	False	3.0
4610	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.7	False	3.5
4611	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.7	True	2.5
4612	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.7	True	3.0
4613	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.7	True	3.5
4614	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.8	False	2.5
4615	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.8	False	3.0
4616	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.8	False	3.5
4617	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.8	True	2.5
4618	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.8	True	3.0
4619	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.8	True	3.5
4620	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.9	False	2.5
4621	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.9	False	3.0
4622	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.9	False	3.5
4623	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.9	True	2.5
4624	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.9	True	3.0
4625	0.02	-0.02	1	0.8	0.8	0.5	2.5	0.9	True	3.5
4626	0.02	-0.02	1	0.8	0.8	0.5	2.5	1.0	False	2.5
4627	0.02	-0.02	1	0.8	0.8	0.5	2.5	1.0	False	3.0
4628	0.02	-0.02	1	0.8	0.8	0.5	2.5	1.0	False	3.5
4629	0.02	-0.02	1	0.8	0.8	0.5	2.5	1.0	True	2.5
4630	0.02	-0.02	1	0.8	0.8	0.5	2.5	1.0	True	3.0
4631	0.02	-0.02	1	0.8	0.8	0.5	2.5	1.0	True	3.5
4632	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.7	False	2.5
4633	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.7	False	3.0
4634	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.7	False	3.5
4635	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.7	True	2.5
4636	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.7	True	3.0
4637	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.7	True	3.5
4638	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.8	False	2.5
4639	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.8	False	3.0
4640	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.8	False	3.5
4641	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.8	True	2.5
4642	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.8	True	3.0
4643	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.8	True	3.5
4644	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.9	False	2.5
4645	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.9	False	3.0
4646	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.9	False	3.5
4647	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.9	True	2.5
4648	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.9	True	3.0
4649	0.02	-0.02	1	0.8	0.8	0.5	2.8	0.9	True	3.5
4650	0.02	-0.02	1	0.8	0.8	0.5	2.8	1.0	False	2.5
4651	0.02	-0.02	1	0.8	0.8	0.5	2.8	1.0	False	3.0
4652	0.02	-0.02	1	0.8	0.8	0.5	2.8	1.0	False	3.5
4653	0.02	-0.02	1	0.8	0.8	0.5	2.8	1.0	True	2.5
4654	0.02	-0.02	1	0.8	0.8	0.5	2.8	1.0	True	3.0
4655	0.02	-0.02	1	0.8	0.8	0.5	2.8	1.0	True	3.5
4656	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.7	False	2.5
4657	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.7	False	3.0
4658	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.7	False	3.5
4659	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.7	True	2.5
4660	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.7	True	3.0
4661	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.7	True	3.5
4662	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.8	False	2.5
4663	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.8	False	3.0
4664	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.8	False	3.5
4665	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.8	True	2.5
4666	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.8	True	3.0
4667	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.8	True	3.5
4668	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.9	False	2.5
4669	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.9	False	3.0
4670	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.9	False	3.5
4671	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.9	True	2.5
4672	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.9	True	3.0
4673	0.02	-0.02	1	0.8	0.8	0.5	3.0	0.9	True	3.5
4674	0.02	-0.02	1	0.8	0.8	0.5	3.0	1.0	False	2.5
4675	0.02	-0.02	1	0.8	0.8	0.5	3.0	1.0	False	3.0
4676	0.02	-0.02	1	0.8	0.8	0.5	3.0	1.0	False	3.5
4677	0.02	-0.02	1	0.8	0.8	0.5	3.0	1.0	True	2.5
4678	0.02	-0.02	1	0.8	0.8	0.5	3.0	1.0	True	3.0
4679	0.02	-0.02	1	0.8	0.8	0.5	3.0	1.0	True	3.5
4680	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.7	False	2.5
4681	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.7	False	3.0
4682	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.7	False	3.5
4683	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.7	True	2.5
4684	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.7	True	3.0
4685	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.7	True	3.5
4686	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.8	False	2.5
4687	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.8	False	3.0
4688	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.8	False	3.5
4689	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.8	True	2.5
4690	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.8	True	3.0
4691	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.8	True	3.5
4692	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.9	False	2.5
4693	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.9	False	3.0
4694	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.9	False	3.5
4695	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.9	True	2.5
4696	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.9	True	3.0
4697	0.02	-0.02	1	0.8	0.8	0.8	2.5	0.9	True	3.5
4698	0.02	-0.02	1	0.8	0.8	0.8	2.5	1.0	False	2.5
4699	0.02	-0.02	1	0.8	0.8	0.8	2.5	1.0	False	3.0
4700	0.02	-0.02	1	0.8	0.8	0.8	2.5	1.0	False	3.5
4701	0.02	-0.02	1	0.8	0.8	0.8	2.5	1.0	True	2.5
4702	0.02	-0.02	1	0.8	0.8	0.8	2.5	1.0	True	3.0
4703	0.02	-0.02	1	0.8	0.8	0.8	2.5	1.0	True	3.5
4704	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.7	False	2.5
4705	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.7	False	3.0
4706	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.7	False	3.5
4707	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.7	True	2.5
4708	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.7	True	3.0
4709	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.7	True	3.5
4710	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.8	False	2.5
4711	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.8	False	3.0
4712	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.8	False	3.5
4713	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.8	True	2.5
4714	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.8	True	3.0
4715	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.8	True	3.5
4716	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.9	False	2.5
4717	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.9	False	3.0
4718	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.9	False	3.5
4719	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.9	True	2.5
4720	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.9	True	3.0
4721	0.02	-0.02	1	0.8	0.8	0.8	2.8	0.9	True	3.5
4722	0.02	-0.02	1	0.8	0.8	0.8	2.8	1.0	False	2.5
4723	0.02	-0.02	1	0.8	0.8	0.8	2.8	1.0	False	3.0
4724	0.02	-0.02	1	0.8	0.8	0.8	2.8	1.0	False	3.5
4725	0.02	-0.02	1	0.8	0.8	0.8	2.8	1.0	True	2.5
4726	0.02	-0.02	1	0.8	0.8	0.8	2.8	1.0	True	3.0
4727	0.02	-0.02	1	0.8	0.8	0.8	2.8	1.0	True	3.5
4728	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.7	False	2.5
4729	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.7	False	3.0
4730	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.7	False	3.5
4731	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.7	True	2.5
4732	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.7	True	3.0
4733	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.7	True	3.5
4734	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.8	False	2.5
4735	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.8	False	3.0
4736	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.8	False	3.5
4737	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.8	True	2.5
4738	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.8	True	3.0
4739	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.8	True	3.5
4740	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.9	False	2.5
4741	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.9	False	3.0
4742	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.9	False	3.5
4743	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.9	True	2.5
4744	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.9	True	3.0
4745	0.02	-0.02	1	0.8	0.8	0.8	3.0	0.9	True	3.5
4746	0.02	-0.02	1	0.8	0.8	0.8	3.0	1.0	False	2.5
4747	0.02	-0.02	1	0.8	0.8	0.8	3.0	1.0	False	3.0
4748	0.02	-0.02	1	0.8	0.8	0.8	3.0	1.0	False	3.5
4749	0.02	-0.02	1	0.8	0.8	0.8	3.0	1.0	True	2.5
4750	0.02	-0.02	1	0.8	0.8	0.8	3.0	1.0	True	3.0
4751	0.02	-0.02	1	0.8	0.8	0.8	3.0	1.0	True	3.5
4752	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.7	False	2.5
4753	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.7	False	3.0
4754	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.7	False	3.5
4755	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.7	True	2.5
4756	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.7	True	3.0
4757	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.7	True	3.5
4758	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.8	False	2.5
4759	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.8	False	3.0
4760	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.8	False	3.5
4761	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.8	True	2.5
4762	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.8	True	3.0
4763	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.8	True	3.5
4764	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.9	False	2.5
4765	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.9	False	3.0
4766	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.9	False	3.5
4767	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.9	True	2.5
4768	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.9	True	3.0
4769	0.02	-0.02	1	0.8	0.9	0.5	2.5	0.9	True	3.5
4770	0.02	-0.02	1	0.8	0.9	0.5	2.5	1.0	False	2.5
4771	0.02	-0.02	1	0.8	0.9	0.5	2.5	1.0	False	3.0
4772	0.02	-0.02	1	0.8	0.9	0.5	2.5	1.0	False	3.5
4773	0.02	-0.02	1	0.8	0.9	0.5	2.5	1.0	True	2.5
4774	0.02	-0.02	1	0.8	0.9	0.5	2.5	1.0	True	3.0
4775	0.02	-0.02	1	0.8	0.9	0.5	2.5	1.0	True	3.5
4776	0.02	-0.02	1	0.8	0.9	0.5	2.8	0.7	False	2.5
4777	0.02	-0.02	1	0.8	0.9	0.5	2.8	0.7	False	3.0
4778	0.02	-0.02	1	0.8	0.9	0.5	2.8	0.7	False	3.5
4779	0.02	-0.02	1	0.8	0.9	0.5	2.8	0.7	True	2.5
4780	0.02	-0.02	1	0.8	0.9	0.5	2.8	0.7	True	3.0
